GmlID;ID;CODIGO;NOME;AREA_KM2;PERIMETR_M;Shape_Leng;Shape_Area
BAIRRO_POPULAR.167;167,000000000000000;791,000000000000000;São Paulo;0,497000000000000;5218,259000000000015;5218,259146579999651;-497082,344502000021748
BAIRRO_POPULAR.168;168,000000000000000;792,000000000000000;São Pedro;0,582000000000000;4749,573999999999614;4749,574356479999551;-582371,798211000044830
BAIRRO_POPULAR.169;169,000000000000000;793,000000000000000;São Salvador;0,592000000000000;3307,460999999999785;3307,461526699999922;-591822,807803999981843
BAIRRO_POPULAR.170;170,000000000000000;794,000000000000000;São Tomáz;0,185000000000000;4210,180999999999585;4210,181622690000040;-184629,790588000003481
BAIRRO_POPULAR.171;171,000000000000000;796,000000000000000;Saudade;0,596000000000000;3529,559000000000196;3529,558605560000160;-595720,521484000026248
BAIRRO_POPULAR.172;172,000000000000000;797,000000000000000;Serra;1,530000000000000;6267,537999999999556;6267,537543980000009;-1530250,777710000053048
BAIRRO_POPULAR.173;173,000000000000000;798,000000000000000;Serrano;1,081000000000000;8268,152000000000044;8268,152484300000651;-1081258,749150000046939
BAIRRO_POPULAR.174;174,000000000000000;799,000000000000000;Serra Verde;4,039000000000000;10123,782999999999447;10123,783063799999582;-4038923,000849999953061
BAIRRO_POPULAR.175;175,000000000000000;800,000000000000000;Vila SESC;0,020000000000000;979,230999999999995;979,230827569999974;-20158,793222600001172
BAIRRO_POPULAR.176;176,000000000000000;801,000000000000000;Sion;1,197000000000000;6175,157000000000153;6175,157717260000027;-1196997,174170000012964
BAIRRO_POPULAR.177;177,000000000000000;802,000000000000000;Solimões;0,287000000000000;2401,306000000000040;2401,306117189999895;-287447,900421999976970
BAIRRO_POPULAR.178;178,000000000000000;803,000000000000000;Taquaril;0,421000000000000;3071,106999999999971;3071,106726080000044;-421491,292745999991894
BAIRRO_POPULAR.179;179,000000000000000;804,000000000000000;Teixeira Dias;0,733000000000000;4171,622999999999593;4171,623381000000336;-733181,413953999988735
BAIRRO_POPULAR.180;180,000000000000000;805,000000000000000;Tirol;1,755000000000000;8116,944999999999709;8116,944819860000280;-1755339,697690000059083
BAIRRO_POPULAR.181;181,000000000000000;806,000000000000000;Tupi A;0,912000000000000;4035,175999999999931;4035,175701120000213;-911831,174644000013359
BAIRRO_POPULAR.182;182,000000000000000;807,000000000000000;Garças;1,250000000000000;6857,036000000000058;6857,035397550000198;-1249589,600829999893904
BAIRRO_POPULAR.183;183,000000000000000;808,000000000000000;União;1,541000000000000;6857,230999999999767;6857,230589820000205;-1540838,925779999932274
BAIRRO_POPULAR.184;184,000000000000000;809,000000000000000;Universitário;0,499000000000000;3836,434999999999945;3836,435143510000216;-498770,696265999984462
BAIRRO_POPULAR.185;185,000000000000000;810,000000000000000;Venda Nova;0,768000000000000;5931,966000000000349;5931,965641339999820;-767756,233398000011221
BAIRRO_POPULAR.186;186,000000000000000;811,000000000000000;Vera Cruz;0,448000000000000;4258,225000000000364;4258,224328549999882;-448136,340867999999318
BAIRRO_POPULAR.187;187,000000000000000;812,000000000000000;Goiânia;1,952000000000000;8630,911000000000058;8630,911268980000386;-1952051,430470000021160
BAIRRO_POPULAR.188;188,000000000000000;813,000000000000000;Vila Clóris;0,875000000000000;4979,326000000000022;4979,326182019999578;-874823,723241999978200
BAIRRO_POPULAR.189;189,000000000000000;814,000000000000000;Vila Oeste;0,048000000000000;1543,438000000000102;1543,438025339999967;-47813,205195399998047
BAIRRO_POPULAR.190;190,000000000000000;815,000000000000000;Vila Paris;0,299000000000000;2980,052999999999884;2980,053554030000214;-298964,135973999975249
BAIRRO_POPULAR.191;191,000000000000000;816,000000000000000;Maria Virgínia;0,575000000000000;5975,106999999999971;5975,106994750000013;-574947,473806999973021
BAIRRO_POPULAR.192;192,000000000000000;817,000000000000000;Virgínia;0,057000000000000;1680,484999999999900;1680,485093559999996;-56796,922432100000151
BAIRRO_POPULAR.193;193,000000000000000;818,000000000000000;Rio Branco;1,339000000000000;6645,243999999999687;6645,243277839999791;-1338532,514190000016242
BAIRRO_POPULAR.194;194,000000000000000;819,000000000000000;Vista Alegre;0,459000000000000;3986,838000000000193;3986,838278929999888;-459316,412102999980561
BAIRRO_POPULAR.195;195,000000000000000;820,000000000000000;Xangri-lá;0,526000000000000;3713,554000000000087;3713,553934309999931;-525681,402450999943540
BAIRRO_POPULAR.196;196,000000000000000;821,000000000000000;Aparecida Sétima Seção;0,489000000000000;3773,221000000000004;3773,220837339999889;-489447,168094999971800
BAIRRO_POPULAR.197;197,000000000000000;822,000000000000000;Alto Barroca;0,315000000000000;2243,650999999999840;2243,651328580000154;-315040,595665999979246
BAIRRO_POPULAR.198;198,000000000000000;823,000000000000000;Pongelupe;0,239000000000000;2303,619000000000142;2303,618652300000122;-238764,088275999994949
BAIRRO_POPULAR.199;199,000000000000000;824,000000000000000;Nova Cachoeirinha;0,550000000000000;5645,208999999999833;5645,208556909999970;-549610,738598000025377
BAIRRO_POPULAR.200;200,000000000000000;827,000000000000000;Trevo;1,644000000000000;10267,845999999999549;10267,845780699999523;-1644049,587109999964014
BAIRRO_POPULAR.201;201,000000000000000;828,000000000000000;Copacabana;1,442000000000000;7098,065999999999804;7098,066108899999563;-1441943,062570000067353
BAIRRO_POPULAR.202;202,000000000000000;829,000000000000000;Santa Branca;0,867000000000000;4529,301000000000386;4529,301000149999709;-867032,758400000049733
BAIRRO_POPULAR.203;203,000000000000000;830,000000000000000;Aeroporto;2,330000000000000;9981,751000000000204;9981,751268359999813;-2330306,725980000104755
BAIRRO_POPULAR.204;204,000000000000000;831,000000000000000;Jardim Vitória;5,419000000000000;17493,616000000001804;17493,617080399999395;-5418646,714499999769032
BAIRRO_POPULAR.205;205,000000000000000;832,000000000000000;Vale do Jatobá;0,642000000000000;3934,947000000000116;3934,947412949999944;-642147,113017000025138
BAIRRO_POPULAR.206;206,000000000000000;833,000000000000000;Olaria;0,629000000000000;4456,865999999999985;4456,866717849999986;-629447,173504999955185
BAIRRO_POPULAR.207;207,000000000000000;834,000000000000000;Jardim Felicidade;0,810000000000000;4486,150999999999840;4486,150891930000398;-809849,498213000013493
BAIRRO_POPULAR.208;208,000000000000000;835,000000000000000;Confisco;0,276000000000000;2293,706000000000131;2293,706311930000084;-275840,060277000011411
BAIRRO_POPULAR.209;209,000000000000000;905,000000000000000;Paulo VI;1,285000000000000;5803,533999999999651;5803,534224500000164;-1285146,569579999893904
BAIRRO_POPULAR.210;210,000000000000000;906,000000000000000;Capitão Eduardo;3,412000000000000;17622,437000000001717;17622,437136900000041;-3412376,780989999882877
BAIRRO_POPULAR.211;211,000000000000000;907,000000000000000;Suzana;0,451000000000000;3731,076000000000022;3731,076200410000183;-451383,651362999982666
BAIRRO_POPULAR.212;212,000000000000000;926,000000000000000;Fernão Dias;0,505000000000000;3182,780000000000200;3182,780525680000210;-505005,636375000001863
BAIRRO_POPULAR.213;213,000000000000000;967,000000000000000;Nova América;0,007000000000000;602,717999999999961;602,718426991999991;-7474,324678400000266
BAIRRO_POPULAR.214;214,000000000000000;1006,000000000000000;Monte São José;0,035000000000000;944,893000000000029;944,892701076999970;-35349,503097699998762
BAIRRO_POPULAR.215;215,000000000000000;1043,000000000000000;Ipê;0,488000000000000;3710,487999999999829;3710,488030779999917;-487937,322110000008252
BAIRRO_POPULAR.216;216,000000000000000;1065,000000000000000;Jardim Guanabara;1,151000000000000;4949,744999999999891;4949,745203860000402;-1150888,041010000044480
BAIRRO_POPULAR.217;217,000000000000000;1133,000000000000000;Savassi;1,186000000000000;4647,733000000000175;4647,732816339999772;-1185969,484189999988303
BAIRRO_POPULAR.218;218,000000000000000;1138,000000000000000;Bairro Novo das Indústrias;0,753000000000000;6642,917999999999665;6642,917671940000218;-753234,755286999978125
BAIRRO_POPULAR.219;219,000000000000000;1139,000000000000000;Conjunto Bonsucesso;0,047000000000000;1091,106999999999971;1091,106661260000010;-46659,475321799996891
BAIRRO_POPULAR.220;220,000000000000000;1140,000000000000000;Bonsucesso;2,819000000000000;16681,294999999998254;16681,295900699999038;-2818829,248089999891818
BAIRRO_POPULAR.221;221,000000000000000;1141,000000000000000;Araguaia;1,343000000000000;5733,429000000000087;5733,428994300000340;-1343019,438330000033602
BAIRRO_POPULAR.222;222,000000000000000;1142,000000000000000;Parque São José;0,339000000000000;3014,170000000000073;3014,169546499999797;-338591,161489000020083
BAIRRO_POPULAR.223;223,000000000000000;1143,000000000000000;Flávio de Oliveira;0,110000000000000;1733,755000000000109;1733,755089349999935;-109809,887598000001162
BAIRRO_POPULAR.224;224,000000000000000;1144,000000000000000;Santa Margarida;0,254000000000000;3264,025999999999840;3264,025722310000219;-253877,334048999997322
BAIRRO_POPULAR.225;225,000000000000000;1145,000000000000000;Átila de Paiva;0,130000000000000;1403,666999999999916;1403,666791269999976;-129590,107111000004807
BAIRRO_POPULAR.226;226,000000000000000;1146,000000000000000;João Paulo II;0,165000000000000;2072,871999999999844;2072,872078389999842;-164713,590212000010069
BAIRRO_POPULAR.227;227,000000000000000;1147,000000000000000;Ademar Maldonado;0,164000000000000;1928,615999999999985;1928,615572429999929;-163836,421707000001334
BAIRRO_POPULAR.228;228,000000000000000;1148,000000000000000;Diamante;1,833000000000000;9868,308000000000902;9868,308278919999793;-1833173,781209999928251
BAIRRO_POPULAR.229;229,000000000000000;1149,000000000000000;Miramar;0,639000000000000;3795,498000000000047;3795,498055789999853;-639170,405518000014126
BAIRRO_POPULAR.230;230,000000000000000;1150,000000000000000;Brasil Industrial;0,625000000000000;3406,266999999999825;3406,267327380000097;-625478,050623000017367
BAIRRO_POPULAR.231;231,000000000000000;1153,000000000000000;Vila Pinho;0,358000000000000;3570,217000000000098;3570,216721119999875;-357668,865052999986801
BAIRRO_POPULAR.232;232,000000000000000;1154,000000000000000;Castanheira;0,397000000000000;3251,398000000000138;3251,397814349999862;-397233,718775000015739
BAIRRO_POPULAR.233;233,000000000000000;1155,000000000000000;Túnel de Ibirité;0,194000000000000;2045,929000000000087;2045,929335049999963;-194368,864994000003207
BAIRRO_POPULAR.234;234,000000000000000;1156,000000000000000;Boa Viagem;0,235000000000000;2079,009000000000015;2079,009292220000134;-235298,056646999990335
BAIRRO_POPULAR.235;235,000000000000000;1157,000000000000000;Itaipu;0,680000000000000;4561,283999999999651;4561,283764480000173;-679997,974921999964863
BAIRRO_POPULAR.236;236,000000000000000;1158,000000000000000;Marilândia;0,157000000000000;2403,070000000000164;2403,070016780000060;-157301,197299999999814
BAIRRO_POPULAR.237;237,000000000000000;1159,000000000000000;Santa Cecília;0,347000000000000;3181,195999999999913;3181,195922660000178;-346762,064427000004798
BAIRRO_POPULAR.238;238,000000000000000;1160,000000000000000;Conjunto Jatobá;0,141000000000000;2240,068999999999960;2240,068608409999797;-140656,855341999995289
BAIRRO_POPULAR.239;239,000000000000000;1161,000000000000000;Cinquentenário;0,694000000000000;5050,528000000000247;5050,528318900000158;-694085,601303000003099
BAIRRO_POPULAR.240;240,000000000000000;1162,000000000000000;Ernesto do Nascimento;0,181000000000000;1881,086999999999989;1881,086515830000053;-181277,401967999991030
BAIRRO_POPULAR.241;241,000000000000000;1163,000000000000000;Santa Rita;0,122000000000000;1877,520999999999958;1877,520693610000080;-121967,192859000002500
BAIRRO_POPULAR.242;242,000000000000000;1164,000000000000000;Mangueiras;0,375000000000000;3271,536000000000058;3271,536514259999876;-374933,876970999990590
BAIRRO_POPULAR.243;243,000000000000000;1165,000000000000000;Petrópolis;0,298000000000000;2887,929999999999836;2887,929706330000045;-298215,341816000000108
BAIRRO_POPULAR.244;244,000000000000000;1166,000000000000000;Mineirão;0,394000000000000;2793,619000000000142;2793,619603319999896;-393857,083686999976635
BAIRRO_POPULAR.245;245,000000000000000;1167,000000000000000;Solar do Barreiro;0,749000000000000;6276,212999999999738;6276,212272959999609;-748883,157015000004321
BAIRRO_POPULAR.246;246,000000000000000;1168,000000000000000;Pilar;1,091000000000000;7123,536000000000058;7123,536101960000451;-1090647,817849999992177
BAIRRO_POPULAR.247;247,000000000000000;1170,000000000000000;Novo Aarão Reis;0,552000000000000;4877,096999999999753;4877,096956420000424;-551863,903297999990173
BAIRRO_POPULAR.248;248,000000000000000;1171,000000000000000;Distrito Industrial do Jatobá;0,908000000000000;5473,478000000000065;5473,478300320000017;-907867,995257999980822
BAIRRO_POPULAR.249;249,000000000000000;1172,000000000000000;Jardim Alvorada;0,883000000000000;7001,280999999999949;7001,281045099999574;-883455,908563000033610
BAIRRO_POPULAR.250;250,000000000000000;1173,000000000000000;Pousada Santo Antônio;0,394000000000000;3008,335999999999785;3008,335695279999982;-393501,587095999973826
BAIRRO_POPULAR.251;251,000000000000000;1176,000000000000000;Granja Werneck;9,210000000000001;20855,655999999999040;20855,655857500001730;-9210242,287489999085665
BAIRRO_POPULAR.252;252,000000000000000;1202,000000000000000;Vista do Sol;0,317000000000000;3205,038000000000011;3205,038093319999916;-317459,221421999973245
BAIRRO_POPULAR.253;253,000000000000000;1238,000000000000000;Ouro Minas;0,525000000000000;4294,153000000000247;4294,152523619999556;-525053,326666999957524
BAIRRO_POPULAR.254;254,000000000000000;1239,000000000000000;Belmonte;0,483000000000000;3528,516999999999825;3528,516768380000030;-482526,191515000013169
BAIRRO_POPULAR.255;255,000000000000000;1240,000000000000000;Nazaré;0,784000000000000;5142,304000000000087;5142,304149659999894;-784073,163473999942653
BAIRRO_POPULAR.256;256,000000000000000;1241,000000000000000;Beija Flor;0,927000000000000;4891,525999999999840;4891,526042489999782;-927073,547178999986500
BAIRRO_POPULAR.257;257,000000000000000;1245,000000000000000;Granja de Freitas;0,862000000000000;4988,394000000000233;4988,394202679999580;-861995,055484000011347
BAIRRO_POPULAR.258;258,000000000000000;1246,000000000000000;Alto Vera Cruz;0,874000000000000;4124,664999999999964;4124,665335480000067;-874075,560882000019774
BAIRRO_POPULAR.259;259,000000000000000;1247,000000000000000;Tupi B;1,307000000000000;7031,395999999999731;7031,395841929999733;-1306851,991589999990538
BAIRRO_POPULAR.260;260,000000000000000;1251,000000000000000;Vila Ecológica;0,237000000000000;2864,398999999999887;2864,398850560000028;-237428,174641999998130
BAIRRO_POPULAR.261;261,000000000000000;1252,000000000000000;Vitória da Conquista;0,095000000000000;1374,351000000000113;1374,351010480000014;-95030,396380100006354
BAIRRO_POPULAR.262;262,000000000000000;1253,000000000000000;Silveira;0,344000000000000;3500,260000000000218;3500,260049259999960;-344263,684477999981027
BAIRRO_POPULAR.263;263,000000000000000;1254,000000000000000;Vila Formosa;0,044000000000000;1170,633000000000038;1170,633338789999925;-43600,622523300000466
BAIRRO_POPULAR.264;264,000000000000000;1257,000000000000000;Corumbiara;0,054000000000000;1248,715999999999894;1248,715803800000003;-54352,508093600001303
BAIRRO_POPULAR.265;265,000000000000000;1258,000000000000000;Jonas Veiga;0,524000000000000;4476,510000000000218;4476,509997400000429;-524005,359681000001729
BAIRRO_POPULAR.266;266,000000000000000;1261,000000000000000;Indaiá;0,435000000000000;3346,744999999999891;3346,744681659999969;-435364,052056999993511
BAIRRO_POPULAR.267;267,000000000000000;1267,000000000000000;Acaiaca;0,382000000000000;2870,902000000000044;2870,902312509999774;-381574,493835999979638
BAIRRO_POPULAR.268;268,000000000000000;1270,000000000000000;Águas Claras;0,146000000000000;1864,647999999999911;1864,647940410000047;-145948,489986000000499
BAIRRO_POPULAR.269;269,000000000000000;1271,000000000000000;Alpes;0,212000000000000;3618,369999999999891;3618,370392549999906;-212101,322061999992002
BAIRRO_POPULAR.270;270,000000000000000;1272,000000000000000;Alta Tensão I;0,079000000000000;2080,539999999999964;2080,540165230000184;-78824,146296899998561
BAIRRO_POPULAR.274;274,000000000000000;1276,000000000000000;Apolônia;0,204000000000000;3827,025999999999840;3827,025972259999890;-204013,620147999987239
BAIRRO_POPULAR.275;275,000000000000000;1278,000000000000000;Bacurau;0,004000000000000;320,636000000000024;320,635778712999979;-4134,292088660000445
BAIRRO_POPULAR.276;276,000000000000000;1279,000000000000000;Bairro das Indústrias II;0,196000000000000;2343,369999999999891;2343,370186409999860;-195805,859159999992698
BAIRRO_POPULAR.277;277,000000000000000;1280,000000000000000;Barão Homem de Melo IV;0,050000000000000;2182,847000000000207;2182,846788480000214;-49605,076032500001020
BAIRRO_POPULAR.278;278,000000000000000;1281,000000000000000;Barão Homem de Melo III;0,007000000000000;348,620000000000005;348,620104667000021;-6524,777932040000451
BAIRRO_POPULAR.279;279,000000000000000;1282,000000000000000;Barão Homem de Melo I;0,005000000000000;288,670000000000016;288,669656329000020;-4835,482775380000021
BAIRRO_POPULAR.282;282,000000000000000;1285,000000000000000;Vila Batik;0,012000000000000;736,826000000000022;736,826309601000048;-12035,941599899999346
BAIRRO_POPULAR.283;283,000000000000000;1286,000000000000000;Beira-Linha;0,229000000000000;6536,101999999999862;6536,101650610000434;-229022,540382000006502
BAIRRO_POPULAR.284;284,000000000000000;1287,000000000000000;Bela Vitória;0,069000000000000;1454,425999999999931;1454,426077679999935;-68845,405078399999184
BAIRRO_POPULAR.286;286,000000000000000;1289,000000000000000;Bernadete;0,082000000000000;2109,918999999999869;2109,919549390000157;-82260,419886000003316
BAIRRO_POPULAR.287;287,000000000000000;1290,000000000000000;Biquinhas;0,062000000000000;2567,443000000000211;2567,442618669999774;-61822,494440299997223
BAIRRO_POPULAR.288;288,000000000000000;1291,000000000000000;Bispo de Maura;0,017000000000000;673,644000000000005;673,644281591999970;-16664,361508099998900
BAIRRO_POPULAR.289;289,000000000000000;1292,000000000000000;Boa União II;0,018000000000000;1146,200000000000045;1146,199812659999907;-18463,454059399999096
BAIRRO_POPULAR.290;290,000000000000000;1293,000000000000000;Boa União I;0,007000000000000;500,444999999999993;500,445481959999995;-6937,229445910000322
BAIRRO_POPULAR.291;291,000000000000000;1294,000000000000000;Vila Dias;0,029000000000000;1488,679000000000087;1488,678908450000108;-29343,893178300000727
BAIRRO_POPULAR.295;295,000000000000000;1298,000000000000000;Canadá;0,092000000000000;1337,022999999999911;1337,023135930000080;-91970,693214099999750
BAIRRO_POPULAR.296;296,000000000000000;1299,000000000000000;Candelária;1,019000000000000;4586,646999999999935;4586,646518620000279;-1018847,007340000011027
BAIRRO_POPULAR.299;299,000000000000000;1303,000000000000000;Cenáculo;0,327000000000000;2429,510999999999967;2429,510996880000221;-327197,060200000007171
BAIRRO_POPULAR.300;300,000000000000000;1304,000000000000000;Chácara Leonina;0,024000000000000;957,979000000000042;957,978439446000039;-24480,444749999998749
BAIRRO_POPULAR.302;302,000000000000000;1306,000000000000000;Comiteco;0,766000000000000;4826,068000000000211;4826,068021719999706;-765879,431260999990627
BAIRRO_POPULAR.303;303,000000000000000;1307,000000000000000;Cônego Pinheiro;0,015000000000000;628,474000000000046;628,473679686999958;-14714,135146299999178
BAIRRO_POPULAR.304;304,000000000000000;1308,000000000000000;Cônego Pinheiro A;0,008000000000000;388,456999999999994;388,456588957000008;-7858,094230919999973
BAIRRO_POPULAR.305;305,000000000000000;1309,000000000000000;Conjunto Floramar;0,024000000000000;643,092999999999961;643,092980188999945;-23711,523083399999450
BAIRRO_POPULAR.306;306,000000000000000;1310,000000000000000;Conjunto Jardim Filadélfia;0,105000000000000;1684,583000000000084;1684,583070110000108;-105450,786621999999625
BAIRRO_POPULAR.307;307,000000000000000;1311,000000000000000;Conjunto Lagoa;0,073000000000000;1111,999000000000024;1111,998973219999925;-72802,528870299996925
BAIRRO_POPULAR.308;308,000000000000000;1312,000000000000000;Conjunto Minascaixa;0,210000000000000;2373,123999999999796;2373,123690869999791;-209768,587238000007346
BAIRRO_POPULAR.309;309,000000000000000;1313,000000000000000;Conjunto Paulo VI;0,214000000000000;2415,847999999999956;2415,847753229999853;-214461,742437000008067
BAIRRO_POPULAR.310;310,000000000000000;1314,000000000000000;Conjunto Providência;0,014000000000000;612,539999999999964;612,539640236999958;-13720,950679999999920
BAIRRO_POPULAR.311;311,000000000000000;1315,000000000000000;Conjunto São Francisco de Assis;0,014000000000000;489,168999999999983;489,168394255999999;-14037,531512300000031
BAIRRO_POPULAR.312;312,000000000000000;1316,000000000000000;Conjunto Serra Verde;0,015000000000000;571,611999999999966;571,612413528000047;-14996,039398599999913
BAIRRO_POPULAR.313;313,000000000000000;1317,000000000000000;Conjunto Taquaril;1,096000000000000;5924,658999999999651;5924,659311340000386;-1096308,375010000076145
BAIRRO_POPULAR.314;314,000000000000000;1318,000000000000000;Custodinha;0,009000000000000;516,942999999999984;516,942902638999954;-8825,382684219999646
BAIRRO_POPULAR.315;315,000000000000000;1319,000000000000000;Delta;0,045000000000000;1088,148999999999887;1088,149032589999933;-45361,091565399998217
BAIRRO_POPULAR.316;316,000000000000000;1320,000000000000000;Vila Madre Gertrudes II;0,010000000000000;578,524999999999977;578,524512121000043;-9999,194220609999320
BAIRRO_POPULAR.317;317,000000000000000;1321,000000000000000;Esperança;0,083000000000000;1441,219000000000051;1441,219503979999899;-82812,800324800002272
BAIRRO_POPULAR.318;318,000000000000000;1322,000000000000000;Vila Esplanada;0,035000000000000;1409,892000000000053;1409,891964709999911;-34863,752424199999950
BAIRRO_POPULAR.319;319,000000000000000;1323,000000000000000;Estrela;0,074000000000000;1992,205999999999904;1992,206532189999962;-73805,282028500005254
BAIRRO_POPULAR.320;320,000000000000000;1324,000000000000000;Estrela do Oriente;1,013000000000000;4694,253999999999905;4694,254112859999623;-1012719,276640000054613
BAIRRO_POPULAR.321;321,000000000000000;1325,000000000000000;Fazendinha;0,208000000000000;2080,132000000000062;2080,132049069999994;-208499,335377000010340
BAIRRO_POPULAR.322;322,000000000000000;1326,000000000000000;Flamengo;0,013000000000000;728,971999999999980;728,972377208000012;-13193,292149099999733
BAIRRO_POPULAR.323;323,000000000000000;1327,000000000000000;Grota;0,007000000000000;353,721999999999980;353,722083703000010;-6832,811169599999630
BAIRRO_POPULAR.324;324,000000000000000;1328,000000000000000;Grotinha;0,013000000000000;654,677999999999997;654,677952334999986;-13458,959140200000547
BAIRRO_POPULAR.325;325,000000000000000;1329,000000000000000;Guanabara;0,002000000000000;185,627999999999986;185,627836088000009;-1724,843457899999976
BAIRRO_POPULAR.326;326,000000000000000;1330,000000000000000;Guaratã;0,100000000000000;2884,927999999999884;2884,928273150000223;-99968,390004200002295
BAIRRO_POPULAR.327;327,000000000000000;1331,000000000000000;Horto Florestal;2,040000000000000;8502,875000000000000;8502,874497680000786;-2039762,738409999990836
BAIRRO_POPULAR.328;328,000000000000000;1332,000000000000000;Imbaúbas;0,048000000000000;1191,915999999999940;1191,916335200000049;-48084,667216499998176
BAIRRO_POPULAR.329;329,000000000000000;1333,000000000000000;Itatiaia;0,193000000000000;1997,998000000000047;1997,998413880000044;-193066,433063000004040
BAIRRO_POPULAR.330;330,000000000000000;1334,000000000000000;Jardim do Vale;0,045000000000000;1141,384999999999991;1141,385321989999966;-45330,574179600000207
BAIRRO_POPULAR.331;331,000000000000000;1336,000000000000000;João Alfredo;0,018000000000000;881,097999999999956;881,097256992999974;-18305,684200100000453
BAIRRO_POPULAR.332;332,000000000000000;1337,000000000000000;Lajedo;0,515000000000000;4153,011999999999716;4153,011676260000058;-514696,697219999972731
BAIRRO_POPULAR.334;334,000000000000000;1339,000000000000000;Leonina;0,172000000000000;2234,067000000000007;2234,066659090000030;-172476,049793999991380
BAIRRO_POPULAR.335;335,000000000000000;1340,000000000000000;Lorena;0,003000000000000;285,199999999999989;285,199896263000028;-3483,834617609999896
BAIRRO_POPULAR.336;336,000000000000000;1341,000000000000000;Madri;0,147000000000000;1735,012999999999920;1735,013246320000007;-147425,298561000003247
BAIRRO_POPULAR.337;337,000000000000000;1343,000000000000000;Manacás;0,732000000000000;3418,617000000000189;3418,616881139999805;-731553,339728999999352
BAIRRO_POPULAR.338;338,000000000000000;1345,000000000000000;Vila Madre Gertrudes V;0,020000000000000;792,703999999999951;792,704113871999994;-20085,070665100000042
BAIRRO_POPULAR.339;339,000000000000000;1346,000000000000000;Maravilha;0,004000000000000;420,846000000000004;420,846367557000008;-3871,305354109999826
BAIRRO_POPULAR.341;341,000000000000000;1348,000000000000000;Marçola;0,248000000000000;3559,478999999999814;3559,478647299999921;-248366,069045000011101
BAIRRO_POPULAR.342;342,000000000000000;1349,000000000000000;Maria Teresa;0,893000000000000;6930,260000000000218;6930,259708790000332;-893379,790491000050679
BAIRRO_POPULAR.343;343,000000000000000;1350,000000000000000;Mariano de Abreu;0,171000000000000;2137,355000000000018;2137,355123100000128;-170995,683794999989914
BAIRRO_POPULAR.344;344,000000000000000;1351,000000000000000;Marieta I;0,047000000000000;976,980999999999995;976,981049034999955;-46866,447629700000107
